Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-04 09:15:00+05:30,1687.0,1687.0,1680.300048828125,1683.800048828125,0,0.0,0.0
2025-02-04 09:16:00+05:30,1684.0,1685.949951171875,1682.949951171875,1683.5,77744,0.0,0.0
2025-02-04 09:17:00+05:30,1683.449951171875,1684.199951171875,1682.550048828125,1684.199951171875,29587,0.0,0.0
2025-02-04 09:18:00+05:30,1684.1500244140625,1685.5999755859375,1683.800048828125,1685.0,36584,0.0,0.0
2025-02-04 09:19:00+05:30,1685.0,1685.050048828125,1684.0,1684.050048828125,22175,0.0,0.0
2025-02-04 09:20:00+05:30,1684.449951171875,1687.300048828125,1684.4000244140625,1687.300048828125,19601,0.0,0.0
2025-02-04 09:21:00+05:30,1687.6500244140625,1687.6500244140625,1686.75,1686.800048828125,17629,0.0,0.0
2025-02-04 09:22:00+05:30,1686.800048828125,1690.6500244140625,1686.800048828125,1690.6500244140625,27719,0.0,0.0
2025-02-04 09:23:00+05:30,1690.800048828125,1692.800048828125,1690.449951171875,1692.75,29070,0.0,0.0
2025-02-04 09:24:00+05:30,1692.75,1693.5999755859375,1691.550048828125,1693.5999755859375,18413,0.0,0.0
2025-02-04 09:25:00+05:30,1693.3499755859375,1697.5999755859375,1693.3499755859375,1697.0,39313,0.0,0.0
2025-02-04 09:26:00+05:30,1696.949951171875,1699.0,1695.8499755859375,1698.9000244140625,51783,0.0,0.0
2025-02-04 09:27:00+05:30,1699.0,1699.0,1697.9000244140625,1697.9000244140625,37434,0.0,0.0
2025-02-04 09:28:00+05:30,1697.699951171875,1697.949951171875,1696.3499755859375,1696.75,23831,0.0,0.0
2025-02-04 09:29:00+05:30,1696.699951171875,1696.9000244140625,1695.75,1696.550048828125,19722,0.0,0.0
2025-02-04 09:30:00+05:30,1696.6500244140625,1697.25,1696.1500244140625,1696.1500244140625,18748,0.0,0.0
2025-02-04 09:31:00+05:30,1696.300048828125,1696.300048828125,1694.1500244140625,1694.699951171875,30373,0.0,0.0
2025-02-04 09:32:00+05:30,1694.050048828125,1695.550048828125,1694.0,1694.0,24131,0.0,0.0
2025-02-04 09:33:00+05:30,1694.449951171875,1696.9000244140625,1694.0,1696.5,10704,0.0,0.0
2025-02-04 09:34:00+05:30,1696.550048828125,1698.8499755859375,1696.550048828125,1698.8499755859375,55289,0.0,0.0
2025-02-04 09:35:00+05:30,1699.300048828125,1700.6500244140625,1698.9000244140625,1700.0,71907,0.0,0.0
2025-02-04 09:36:00+05:30,1700.0,1700.6500244140625,1699.050048828125,1700.3499755859375,26947,0.0,0.0
2025-02-04 09:37:00+05:30,1700.5,1702.4000244140625,1700.449951171875,1700.699951171875,89443,0.0,0.0
2025-02-04 09:38:00+05:30,1700.3499755859375,1701.0,1699.949951171875,1700.4000244140625,45657,0.0,0.0
2025-02-04 09:39:00+05:30,1700.449951171875,1700.9000244140625,1699.800048828125,1699.9000244140625,16949,0.0,0.0
2025-02-04 09:40:00+05:30,1699.9000244140625,1701.9000244140625,1699.8499755859375,1700.9000244140625,35362,0.0,0.0
2025-02-04 09:41:00+05:30,1701.199951171875,1702.050048828125,1700.949951171875,1701.949951171875,19190,0.0,0.0
2025-02-04 09:42:00+05:30,1702.0,1702.050048828125,1700.3499755859375,1700.3499755859375,30665,0.0,0.0
2025-02-04 09:43:00+05:30,1700.4000244140625,1701.0,1699.050048828125,1700.5,60421,0.0,0.0
2025-02-04 09:44:00+05:30,1700.5,1700.5,1698.6500244140625,1699.5,23851,0.0,0.0
2025-02-04 09:45:00+05:30,1699.699951171875,1700.6500244140625,1698.5999755859375,1698.5999755859375,17909,0.0,0.0
2025-02-04 09:46:00+05:30,1698.550048828125,1699.25,1696.699951171875,1697.0999755859375,16402,0.0,0.0
2025-02-04 09:47:00+05:30,1697.0999755859375,1698.199951171875,1696.9000244140625,1697.550048828125,15072,0.0,0.0
2025-02-04 09:48:00+05:30,1697.1500244140625,1697.8499755859375,1696.6500244140625,1697.550048828125,22344,0.0,0.0
2025-02-04 09:49:00+05:30,1697.5999755859375,1697.699951171875,1696.9000244140625,1697.449951171875,11514,0.0,0.0
2025-02-04 09:50:00+05:30,1697.449951171875,1698.449951171875,1696.9000244140625,1698.199951171875,16702,0.0,0.0
2025-02-04 09:51:00+05:30,1698.199951171875,1698.5999755859375,1697.5,1698.449951171875,12994,0.0,0.0
2025-02-04 09:52:00+05:30,1698.75,1700.0,1698.550048828125,1699.949951171875,18653,0.0,0.0
2025-02-04 09:53:00+05:30,1700.0,1701.5,1699.949951171875,1700.5,28615,0.0,0.0
2025-02-04 09:54:00+05:30,1700.5,1700.6500244140625,1699.1500244140625,1699.199951171875,18039,0.0,0.0
2025-02-04 09:55:00+05:30,1699.199951171875,1699.3499755859375,1698.199951171875,1698.25,11549,0.0,0.0
2025-02-04 09:56:00+05:30,1698.25,1698.300048828125,1698.0,1698.0,8942,0.0,0.0
2025-02-04 09:57:00+05:30,1698.0,1699.5,1698.0,1698.3499755859375,17024,0.0,0.0
2025-02-04 09:58:00+05:30,1698.4000244140625,1698.4000244140625,1697.050048828125,1697.8499755859375,13550,0.0,0.0
2025-02-04 09:59:00+05:30,1698.0,1698.050048828125,1697.0,1698.050048828125,12485,0.0,0.0
2025-02-04 10:00:00+05:30,1698.1500244140625,1699.5999755859375,1698.0999755859375,1699.199951171875,21993,0.0,0.0
2025-02-04 10:01:00+05:30,1699.199951171875,1699.199951171875,1697.699951171875,1697.75,7611,0.0,0.0
2025-02-04 10:02:00+05:30,1697.75,1697.75,1695.5999755859375,1695.5999755859375,11034,0.0,0.0
2025-02-04 10:03:00+05:30,1694.0999755859375,1695.8499755859375,1694.0999755859375,1694.949951171875,17510,0.0,0.0
2025-02-04 10:04:00+05:30,1694.949951171875,1695.199951171875,1694.6500244140625,1694.6500244140625,10778,0.0,0.0
2025-02-04 10:05:00+05:30,1694.6500244140625,1695.0,1694.0,1694.949951171875,9531,0.0,0.0
2025-02-04 10:06:00+05:30,1694.75,1695.0,1693.699951171875,1693.699951171875,8239,0.0,0.0
2025-02-04 10:07:00+05:30,1693.5999755859375,1694.4000244140625,1693.449951171875,1694.050048828125,9611,0.0,0.0
2025-02-04 10:08:00+05:30,1693.8499755859375,1694.050048828125,1693.5999755859375,1693.9000244140625,5009,0.0,0.0
2025-02-04 10:09:00+05:30,1693.9000244140625,1694.449951171875,1693.75,1693.9000244140625,8458,0.0,0.0
2025-02-04 10:10:00+05:30,1693.9000244140625,1694.0999755859375,1693.9000244140625,1694.050048828125,5074,0.0,0.0
2025-02-04 10:11:00+05:30,1694.050048828125,1694.6500244140625,1693.25,1693.25,10079,0.0,0.0
2025-02-04 10:12:00+05:30,1693.300048828125,1693.5999755859375,1692.75,1693.25,12547,0.0,0.0
